symbol,interval,variant_id,direction,threshold,regime,volume_multiplier,atr_max_pct,tp_pct,sl_pct,time_stop_min,weekly_loss_stop_pct,score,return_1d,return_7d,return_30d,return_60d,return_90d,return_180d,return_365d,dd_365d,pf_365d,trades_365d
ANKRUSDT,1h,short_th50_base_vm1.5_atr0.025_tp0.05_sl0.08_t2880_wk2,short,50,base,1.5,0.025,0.05,0.08,2880,0.02,329.55090222352624,0.5077610157576684,5.493951039749412,9.792079794045527,6.707175548569988,6.2861718606689765,21.654077337883248,137.21815467548174,13.12566304545339,2.4377617418711743,60
JASMYUSDT,5m,short_th50_base_vm1.5_atr0.025_tp0.03_sl0.04_t720_wk0,short,50,base,1.5,0.025,0.03,0.04,720,,314.34097688587775,0.7950431298717975,5.457395389146691,-4.614503970349215,9.304950964978831,15.359047955272743,49.16981969278695,167.54982174631755,20.840419674792248,1.1970300600449302,483
JASMYUSDT,5m,short_th50_base_vm1.5_atr0.05_tp0.03_sl0.04_t720_wk0,short,50,base,1.5,0.05,0.03,0.04,720,,314.34097688587775,0.7950431298717975,5.457395389146691,-4.614503970349215,9.304950964978831,15.359047955272743,49.16981969278695,167.54982174631755,20.840419674792248,1.1970300600449302,483
JASMYUSDT,5m,short_th40_base_vm1.5_atr0.025_tp0.03_sl0.06_t720_wk0,short,40,base,1.5,0.025,0.03,0.06,720,,309.65620107435126,0.37410490735545476,4.284567800637884,-7.203301692144192,2.775420899675729,-3.068235635228145,53.56505409332841,189.31500006410155,18.76946796586244,1.1931117934780116,497
JASMYUSDT,5m,short_th40_base_vm1.5_atr0.05_tp0.03_sl0.06_t720_wk0,short,40,base,1.5,0.05,0.03,0.06,720,,309.65620107435126,0.37410490735545476,4.284567800637884,-7.203301692144192,2.775420899675729,-3.068235635228145,53.56505409332841,189.31500006410155,18.76946796586244,1.1931117934780116,497
ANKRUSDT,1h,short_th50_base_vm1.5_atr0.025_tp0.035_sl0.08_t2880_wk0,short,50,base,1.5,0.025,0.035,0.08,2880,,290.9846703381229,0.5077610157576684,3.98603310122998,10.951744594252656,7.52622345563283,5.841655451076888,35.98110774551253,105.28246218685587,15.346202331036269,1.8234238870141073,75
CHZUSDT,1h,short_th50_base_vm1.5_atr0.025_tp0.05_sl0.05_t1440_wk2,short,50,base,1.5,0.025,0.05,0.05,1440,0.02,281.9518324108489,0.0,2.750344534490101,5.11714378325463,5.932648428835674,9.285392886932776,24.71031204625753,92.341264820873,10.125526929068329,1.8125134790161952,68
CHZUSDT,1h,short_th50_base_vm1.5_atr0.05_tp0.05_sl0.05_t1440_wk2,short,50,base,1.5,0.05,0.05,0.05,1440,0.02,281.9518324108489,0.0,2.750344534490101,5.11714378325463,5.932648428835674,9.285392886932776,24.71031204625753,92.341264820873,10.125526929068329,1.8125134790161952,68
CHZUSDT,1h,short_th50_base_vm1.5_atr0.025_tp0.05_sl0.08_t1440_wk2,short,50,base,1.5,0.025,0.05,0.08,1440,0.02,281.3579002589846,0.0,2.750344534490101,5.11714378325463,6.339123533535873,9.70473283712543,19.25505741675899,96.79245343978936,11.591855234147385,1.806004530954098,67
CHZUSDT,1h,short_th50_base_vm1.5_atr0.05_tp0.05_sl0.08_t1440_wk2,short,50,base,1.5,0.05,0.05,0.08,1440,0.02,281.3579002589846,0.0,2.750344534490101,5.11714378325463,6.339123533535873,9.70473283712543,19.25505741675899,96.79245343978936,11.591855234147385,1.806004530954098,67
ANKRUSDT,1h,short_th50_wide_vm1.5_atr0.025_tp0.035_sl0.08_t2880_wk0,short,50,wide,1.5,0.025,0.035,0.08,2880,,270.33538152989007,0.05165654354981619,3.7654649186003697,3.637893821678162,5.079783565901663,11.593828412323703,30.51468492315823,94.18033510540478,16.672437684927704,1.497767509480076,103
RIFUSDT,5m,long_th40_wide_vm1.5_atr0.025_tp0.01_sl0.06_t180_wk2,long,40,wide,1.5,0.025,0.01,0.06,180,0.02,264.9293742662861,0.6257146831644578,11.65214770358849,12.2427457380873,23.624680743602266,38.814558175857506,66.86480771772305,56.02948609491811,12.051949007915562,1.2572300744379132,533
RIFUSDT,5m,long_th40_wide_vm1.5_atr0.05_tp0.01_sl0.06_t180_wk2,long,40,wide,1.5,0.05,0.01,0.06,180,0.02,264.9293742662861,0.6257146831644578,11.65214770358849,12.2427457380873,23.624680743602266,38.814558175857506,66.86480771772305,56.02948609491811,12.051949007915562,1.2572300744379132,533
ANKRUSDT,1h,short_th50_base_vm1.5_atr0.05_tp0.05_sl0.08_t2880_wk2,short,50,base,1.5,0.05,0.05,0.08,2880,0.02,261.33771732774443,0.5077610157576684,5.493951039749412,9.792079794045527,6.707175548569988,-2.2609369356785924,11.871143054680067,118.14201954909822,19.41273829620489,2.075994687745672,61
JASMYUSDT,5m,short_th40_wide_vm1.5_atr0.025_tp0.03_sl0.04_t360_wk0,short,40,wide,1.5,0.025,0.03,0.04,360,,258.1913820554706,0.5536893303257351,5.7766019107928335,1.4774915132836242,-1.6083555428339835,-2.014950826728179,28.245866929290298,152.11054787386914,21.204824878806274,1.124982583753742,899
JASMYUSDT,5m,short_th40_wide_vm1.5_atr0.05_tp0.03_sl0.04_t360_wk0,short,40,wide,1.5,0.05,0.03,0.04,360,,258.1913820554706,0.5536893303257351,5.7766019107928335,1.4774915132836242,-1.6083555428339835,-2.014950826728179,28.245866929290298,152.11054787386914,21.204824878806274,1.124982583753742,899
CHZUSDT,1h,short_th50_base_vm1.5_atr0.025_tp0.05_sl0.05_t1440_wk0,short,50,base,1.5,0.025,0.05,0.05,1440,,257.6380269760429,0.0,2.750344534490101,5.11714378325463,0.5925836215380453,3.776316231502519,15.131667827224948,88.88801086970253,16.75374690750607,1.633100892717367,77
CHZUSDT,1h,short_th50_base_vm1.5_atr0.05_tp0.05_sl0.05_t1440_wk0,short,50,base,1.5,0.05,0.05,0.05,1440,,257.6380269760429,0.0,2.750344534490101,5.11714378325463,0.5925836215380453,3.776316231502519,15.131667827224948,88.88801086970253,16.75374690750607,1.633100892717367,77
CHZUSDT,1h,short_th50_base_vm1.5_atr0.025_tp0.035_sl0.08_t1440_wk2,short,50,base,1.5,0.025,0.035,0.08,1440,0.02,256.299242234796,0.0,3.4607000000000054,4.3309423844338335,8.073300431091868,16.044102593648013,14.052992619977145,75.72174327084929,12.85555069810265,1.713031469177102,67
CHZUSDT,1h,short_th50_base_vm1.5_atr0.05_tp0.035_sl0.08_t1440_wk2,short,50,base,1.5,0.05,0.035,0.08,1440,0.02,256.299242234796,0.0,3.4607000000000054,4.3309423844338335,8.073300431091868,16.044102593648013,14.052992619977145,75.72174327084929,12.85555069810265,1.713031469177102,67
JASMYUSDT,5m,short_th40_base_vm1.5_atr0.025_tp0.02_sl0.06_t720_wk0,short,40,base,1.5,0.025,0.02,0.06,720,,251.31023866453853,0.37410490735545476,3.2715062536558426,-4.897190737935331,-1.0158542275042537,-11.532656799886286,35.231792723341336,168.09074156130234,19.320347554368944,1.1601695693360468,576
JASMYUSDT,5m,short_th40_base_vm1.5_atr0.05_tp0.02_sl0.06_t720_wk0,short,40,base,1.5,0.05,0.02,0.06,720,,251.31023866453853,0.37410490735545476,3.2715062536558426,-4.897190737935331,-1.0158542275042537,-11.532656799886286,35.231792723341336,168.09074156130234,19.320347554368944,1.1601695693360468,576
RIFUSDT,5m,long_th40_wide_vm1.5_atr0.025_tp0.01_sl0.04_t180_wk2,long,40,wide,1.5,0.025,0.01,0.04,180,0.02,250.01436623796775,0.6257146831644578,11.65214770358849,10.159725325964297,23.624680743602266,31.09992981963321,57.25719697801084,48.07190423014911,11.43820202333261,1.222705349423318,527
RIFUSDT,5m,long_th40_wide_vm1.5_atr0.05_tp0.01_sl0.04_t180_wk2,long,40,wide,1.5,0.05,0.01,0.04,180,0.02,250.01436623796775,0.6257146831644578,11.65214770358849,10.159725325964297,23.624680743602266,31.09992981963321,57.25719697801084,48.07190423014911,11.43820202333261,1.222705349423318,527
ANKRUSDT,1h,short_th50_wide_vm1.5_atr0.05_tp0.05_sl0.05_t2880_wk0,short,50,wide,1.5,0.05,0.05,0.05,2880,,227.612882030268,0.05165654354981619,5.270184362963093,2.406707288859944,-9.157152676603552,-7.627438811727682,23.698827920377674,119.56457327194876,21.112446868416374,1.4969444879458986,98
SANDUSDT,5m,short_th40_base_vm1.5_atr0.025_tp0.02_sl0.04_t720_wk0,short,40,base,1.5,0.025,0.02,0.04,720,,221.50193994487293,0.23232588042927382,8.607242284128503,3.382705364389005,7.151658849558418,10.121450376964702,28.44808795091216,60.459794886114835,20.85382932274196,1.092614285916552,566
SANDUSDT,5m,short_th40_base_vm1.5_atr0.05_tp0.02_sl0.04_t720_wk0,short,40,base,1.5,0.05,0.02,0.04,720,,221.50193994487293,0.23232588042927382,8.607242284128503,3.382705364389005,7.151658849558418,10.121450376964702,28.44808795091216,60.459794886114835,20.85382932274196,1.092614285916552,566
ANKRUSDT,1h,short_th40_wide_vm1.5_atr0.025_tp0.035_sl0.08_t2880_wk0,short,40,wide,1.5,0.025,0.035,0.08,2880,,213.1354923864802,0.05165654354981619,4.370968715062262,-1.3806650928787412,-10.910989555927097,3.4789137043288676,13.696764327885225,104.85494194062493,19.182297529613926,1.3848459018877703,125
SANDUSDT,1h,short_th60_base_vm1.5_atr0.025_tp0.035_sl0.05_t2880_wk2,short,60,base,1.5,0.025,0.035,0.05,2880,0.02,208.3364609371175,0.0,0.0,-3.478716161960571,1.1987259231167169,10.988716920341645,19.93499554417393,62.80742455507693,14.271135029588164,1.8179973039194364,47
SANDUSDT,1h,short_th60_base_vm1.5_atr0.05_tp0.035_sl0.05_t2880_wk2,short,60,base,1.5,0.05,0.035,0.05,2880,0.02,208.3364609371175,0.0,0.0,-3.478716161960571,1.1987259231167169,10.988716920341645,19.93499554417393,62.80742455507693,14.271135029588164,1.8179973039194364,47
CHZUSDT,5m,long_th40_base_vm1.5_atr0.025_tp0.02_sl0.04_t360_wk2,long,40,base,1.5,0.025,0.02,0.04,360,0.02,195.09372064978737,-2.552997221356623,-3.6389707290852225,-4.790206471013658,3.770737502374799,5.528318968285251,64.32989995712333,40.84649942786083,18.56413189365084,1.1984562419097415,269
CHZUSDT,5m,long_th40_base_vm1.5_atr0.05_tp0.02_sl0.04_t360_wk2,long,40,base,1.5,0.05,0.02,0.04,360,0.02,195.09372064978737,-2.552997221356623,-3.6389707290852225,-4.790206471013658,3.770737502374799,5.528318968285251,64.32989995712333,40.84649942786083,18.56413189365084,1.1984562419097415,269
